=== 1. COUNT DE TABLAS ===
Pasajeros: 98617
Fechas de Salida: 220
Aeropuertos Salida: 9062
Aeropuertos Llegada: 9024
Pilotos: 98605
Estados: 3
Vuelos: 59656

=== 2. PASAJEROS POR GÉNERO ===
Male: 50.29%
Female: 49.71%

=== 3. NACIONALIDADES CON SU MES/AÑO DE MAYOR FECHA DE SALIDA ===
Nacionalidad: Afghanistan, Año: 2022, Mes: 1, Vuelos: 18
Nacionalidad: Liberia, Año: 2022, Mes: 5, Vuelos: 1
Nacionalidad: Liberia, Año: 2022, Mes: 6, Vuelos: 1
Nacionalidad: Liberia, Año: 2022, Mes: 7, Vuelos: 6
Nacionalidad: Liberia, Año: 2022, Mes: 8, Vuelos: 1
Nacionalidad: Liberia, Año: 2022, Mes: 9, Vuelos: 4
Nacionalidad: Liberia, Año: 2022, Mes: 10, Vuelos: 2
Nacionalidad: Liberia, Año: 2022, Mes: 11, Vuelos: 4
Nacionalidad: Liberia, Año: 2022, Mes: 12, Vuelos: 1
Nacionalidad: Libya, Año: 2022, Mes: 1, Vuelos: 6
Nacionalidad: Libya, Año: 2022, Mes: 2, Vuelos: 4
Nacionalidad: Libya, Año: 2022, Mes: 3, Vuelos: 10
Nacionalidad: Libya, Año: 2022, Mes: 4, Vuelos: 7
Nacionalidad: Libya, Año: 2022, Mes: 5, Vuelos: 3
Nacionalidad: Libya, Año: 2022, Mes: 6, Vuelos: 2
Nacionalidad: Libya, Año: 2022, Mes: 7, Vuelos: 8
Nacionalidad: Libya, Año: 2022, Mes: 8, Vuelos: 7
Nacionalidad: Libya, Año: 2022, Mes: 9, Vuelos: 6
Nacionalidad: Libya, Año: 2022, Mes: 10, Vuelos: 11
Nacionalidad: Libya, Año: 2022, Mes: 11, Vuelos: 3
Nacionalidad: Libya, Año: 2022, Mes: 12, Vuelos: 3
Nacionalidad: Liechtenstein, Año: 2022, Mes: 1, Vuelos: 1
Nacionalidad: Liechtenstein, Año: 2022, Mes: 5, Vuelos: 1
Nacionalidad: Liechtenstein, Año: 2022, Mes: 11, Vuelos: 3
Nacionalidad: Lithuania, Año: 2022, Mes: 1, Vuelos: 6
Nacionalidad: Lithuania, Año: 2022, Mes: 2, Vuelos: 6
Nacionalidad: Lithuania, Año: 2022, Mes: 3, Vuelos: 9
Nacionalidad: Lithuania, Año: 2022, Mes: 4, Vuelos: 4
Nacionalidad: Lithuania, Año: 2022, Mes: 5, Vuelos: 6
Nacionalidad: Lithuania, Año: 2022, Mes: 6, Vuelos: 7
Nacionalidad: Lithuania, Año: 2022, Mes: 7, Vuelos: 11
Nacionalidad: Lithuania, Año: 2022, Mes: 8, Vuelos: 12
Nacionalidad: Lithuania, Año: 2022, Mes: 9, Vuelos: 11
Nacionalidad: Lithuania, Año: 2022, Mes: 10, Vuelos: 12
Nacionalidad: Lithuania, Año: 2022, Mes: 11, Vuelos: 9
Nacionalidad: Lithuania, Año: 2022, Mes: 12, Vuelos: 9
Nacionalidad: Luxembourg, Año: 2022, Mes: 1, Vuelos: 6
Nacionalidad: Luxembourg, Año: 2022, Mes: 2, Vuelos: 2
Nacionalidad: Luxembourg, Año: 2022, Mes: 3, Vuelos: 7
Nacionalidad: Luxembourg, Año: 2022, Mes: 4, Vuelos: 3
Nacionalidad: Luxembourg, Año: 2022, Mes: 5, Vuelos: 11
Nacionalidad: Luxembourg, Año: 2022, Mes: 6, Vuelos: 14
Nacionalidad: Luxembourg, Año: 2022, Mes: 7, Vuelos: 6
Nacionalidad: Luxembourg, Año: 2022, Mes: 8, Vuelos: 13
Nacionalidad: Luxembourg, Año: 2022, Mes: 9, Vuelos: 5
Nacionalidad: Luxembourg, Año: 2022, Mes: 10, Vuelos: 7
Nacionalidad: Luxembourg, Año: 2022, Mes: 11, Vuelos: 1
Nacionalidad: Luxembourg, Año: 2022, Mes: 12, Vuelos: 8
Nacionalidad: Macedonia, Año: 2022, Mes: 1, Vuelos: 14
Nacionalidad: Macedonia, Año: 2022, Mes: 2, Vuelos: 18
Nacionalidad: Macedonia, Año: 2022, Mes: 3, Vuelos: 18
Nacionalidad: Macedonia, Año: 2022, Mes: 4, Vuelos: 14
Nacionalidad: Macedonia, Año: 2022, Mes: 5, Vuelos: 11
Nacionalidad: Macedonia, Año: 2022, Mes: 6, Vuelos: 13
Nacionalidad: Macedonia, Año: 2022, Mes: 7, Vuelos: 10
Nacionalidad: Macedonia, Año: 2022, Mes: 8, Vuelos: 15
Nacionalidad: Macedonia, Año: 2022, Mes: 9, Vuelos: 18
Nacionalidad: Macedonia, Año: 2022, Mes: 10, Vuelos: 15
Nacionalidad: Macedonia, Año: 2022, Mes: 11, Vuelos: 10
Nacionalidad: Macedonia, Año: 2022, Mes: 12, Vuelos: 12
Nacionalidad: Madagascar, Año: 2022, Mes: 1, Vuelos: 10
Nacionalidad: Madagascar, Año: 2022, Mes: 2, Vuelos: 13
Nacionalidad: Madagascar, Año: 2022, Mes: 3, Vuelos: 4
Nacionalidad: Madagascar, Año: 2022, Mes: 4, Vuelos: 16
Nacionalidad: Madagascar, Año: 2022, Mes: 5, Vuelos: 13
Nacionalidad: Madagascar, Año: 2022, Mes: 6, Vuelos: 13
Nacionalidad: Madagascar, Año: 2022, Mes: 7, Vuelos: 17
Nacionalidad: Madagascar, Año: 2022, Mes: 8, Vuelos: 14
Nacionalidad: Madagascar, Año: 2022, Mes: 9, Vuelos: 9
Nacionalidad: Madagascar, Año: 2022, Mes: 10, Vuelos: 19
Nacionalidad: Madagascar, Año: 2022, Mes: 11, Vuelos: 15
Nacionalidad: Madagascar, Año: 2022, Mes: 12, Vuelos: 13
Nacionalidad: Malawi, Año: 2022, Mes: 1, Vuelos: 4
Nacionalidad: Malawi, Año: 2022, Mes: 2, Vuelos: 3
Nacionalidad: Malawi, Año: 2022, Mes: 3, Vuelos: 2
Nacionalidad: Malawi, Año: 2022, Mes: 4, Vuelos: 2
Nacionalidad: Malawi, Año: 2022, Mes: 5, Vuelos: 6
Nacionalidad: Malawi, Año: 2022, Mes: 7, Vuelos: 3
Nacionalidad: Malawi, Año: 2022, Mes: 8, Vuelos: 3
Nacionalidad: Malawi, Año: 2022, Mes: 9, Vuelos: 3
Nacionalidad: Malawi, Año: 2022, Mes: 10, Vuelos: 2
Nacionalidad: Malawi, Año: 2022, Mes: 11, Vuelos: 1
Nacionalidad: Malawi, Año: 2022, Mes: 12, Vuelos: 5
Nacionalidad: Malaysia, Año: 2022, Mes: 1, Vuelos: 26
Nacionalidad: Malaysia, Año: 2022, Mes: 2, Vuelos: 25
Nacionalidad: Malaysia, Año: 2022, Mes: 3, Vuelos: 18
Nacionalidad: Malaysia, Año: 2022, Mes: 4, Vuelos: 17
Nacionalidad: Malaysia, Año: 2022, Mes: 5, Vuelos: 18
Nacionalidad: Malaysia, Año: 2022, Mes: 6, Vuelos: 19
Nacionalidad: Malaysia, Año: 2022, Mes: 7, Vuelos: 26
Nacionalidad: Malaysia, Año: 2022, Mes: 8, Vuelos: 24
Nacionalidad: Malaysia, Año: 2022, Mes: 9, Vuelos: 20
Nacionalidad: Malaysia, Año: 2022, Mes: 10, Vuelos: 29
Nacionalidad: Malaysia, Año: 2022, Mes: 11, Vuelos: 26
Nacionalidad: Malaysia, Año: 2022, Mes: 12, Vuelos: 20
Nacionalidad: Maldives, Año: 2022, Mes: 2, Vuelos: 2
Nacionalidad: Maldives, Año: 2022, Mes: 3, Vuelos: 3
Nacionalidad: Maldives, Año: 2022, Mes: 6, Vuelos: 1
Nacionalidad: Maldives, Año: 2022, Mes: 7, Vuelos: 1
Nacionalidad: Maldives, Año: 2022, Mes: 8, Vuelos: 4
Nacionalidad: Maldives, Año: 2022, Mes: 9, Vuelos: 1
Nacionalidad: Maldives, Año: 2022, Mes: 10, Vuelos: 3
Nacionalidad: Maldives, Año: 2022, Mes: 11, Vuelos: 1
Nacionalidad: Maldives, Año: 2022, Mes: 12, Vuelos: 1
Nacionalidad: Mali, Año: 2022, Mes: 1, Vuelos: 9
Nacionalidad: Mali, Año: 2022, Mes: 2, Vuelos: 7
Nacionalidad: Mali, Año: 2022, Mes: 3, Vuelos: 6
Nacionalidad: Mali, Año: 2022, Mes: 4, Vuelos: 8
Nacionalidad: Mali, Año: 2022, Mes: 5, Vuelos: 1
Nacionalidad: Mali, Año: 2022, Mes: 6, Vuelos: 3
Nacionalidad: Mali, Año: 2022, Mes: 7, Vuelos: 5
Nacionalidad: Mali, Año: 2022, Mes: 8, Vuelos: 8
Nacionalidad: Mali, Año: 2022, Mes: 9, Vuelos: 1
Nacionalidad: Mali, Año: 2022, Mes: 10, Vuelos: 7
Nacionalidad: Mali, Año: 2022, Mes: 11, Vuelos: 8
Nacionalidad: Mali, Año: 2022, Mes: 12, Vuelos: 8
Nacionalidad: Malta, Año: 2022, Mes: 1, Vuelos: 4
Nacionalidad: Malta, Año: 2022, Mes: 2, Vuelos: 5
Nacionalidad: Malta, Año: 2022, Mes: 3, Vuelos: 6
Nacionalidad: Malta, Año: 2022, Mes: 4, Vuelos: 4
Nacionalidad: Malta, Año: 2022, Mes: 5, Vuelos: 5
Nacionalidad: Malta, Año: 2022, Mes: 6, Vuelos: 5
Nacionalidad: Malta, Año: 2022, Mes: 7, Vuelos: 5
Nacionalidad: Malta, Año: 2022, Mes: 8, Vuelos: 1
Nacionalidad: Malta, Año: 2022, Mes: 9, Vuelos: 4
Nacionalidad: Malta, Año: 2022, Mes: 10, Vuelos: 2
Nacionalidad: Malta, Año: 2022, Mes: 11, Vuelos: 6
Nacionalidad: Malta, Año: 2022, Mes: 12, Vuelos: 2
Nacionalidad: Marshall Islands, Año: 2022, Mes: 1, Vuelos: 1
Nacionalidad: Marshall Islands, Año: 2022, Mes: 2, Vuelos: 1
Nacionalidad: Marshall Islands, Año: 2022, Mes: 3, Vuelos: 3
Nacionalidad: Marshall Islands, Año: 2022, Mes: 4, Vuelos: 1
Nacionalidad: Marshall Islands, Año: 2022, Mes: 5, Vuelos: 1
Nacionalidad: Marshall Islands, Año: 2022, Mes: 6, Vuelos: 2
Nacionalidad: Marshall Islands, Año: 2022, Mes: 7, Vuelos: 3
Nacionalidad: Marshall Islands, Año: 2022, Mes: 8, Vuelos: 6
Nacionalidad: Martinique, Año: 2022, Mes: 1, Vuelos: 2
Nacionalidad: Martinique, Año: 2022, Mes: 4, Vuelos: 1
Nacionalidad: Martinique, Año: 2022, Mes: 7, Vuelos: 1
Nacionalidad: Martinique, Año: 2022, Mes: 9, Vuelos: 2
Nacionalidad: Martinique, Año: 2022, Mes: 12, Vuelos: 1
Nacionalidad: Mauritania, Año: 2022, Mes: 3, Vuelos: 1
Nacionalidad: Mauritania, Año: 2022, Mes: 7, Vuelos: 3
Nacionalidad: Mauritania, Año: 2022, Mes: 8, Vuelos: 3
Nacionalidad: Mauritania, Año: 2022, Mes: 9, Vuelos: 2
Nacionalidad: Mauritania, Año: 2022, Mes: 10, Vuelos: 1
Nacionalidad: Mauritania, Año: 2022, Mes: 11, Vuelos: 3
Nacionalidad: Mauritania, Año: 2022, Mes: 12, Vuelos: 4
Nacionalidad: Mauritius, Año: 2022, Mes: 1, Vuelos: 2
Nacionalidad: Mauritius, Año: 2022, Mes: 2, Vuelos: 6
Nacionalidad: Mauritius, Año: 2022, Mes: 3, Vuelos: 1
Nacionalidad: Mauritius, Año: 2022, Mes: 4, Vuelos: 3
Nacionalidad: Mauritius, Año: 2022, Mes: 5, Vuelos: 7
Nacionalidad: Mauritius, Año: 2022, Mes: 6, Vuelos: 8
Nacionalidad: Mauritius, Año: 2022, Mes: 7, Vuelos: 6
Nacionalidad: Mauritius, Año: 2022, Mes: 8, Vuelos: 10
Nacionalidad: Mauritius, Año: 2022, Mes: 9, Vuelos: 4
Nacionalidad: Mauritius, Año: 2022, Mes: 10, Vuelos: 6
Nacionalidad: Mauritius, Año: 2022, Mes: 11, Vuelos: 7
Nacionalidad: Mauritius, Año: 2022, Mes: 12, Vuelos: 4
Nacionalidad: Mayotte, Año: 2022, Mes: 2, Vuelos: 1
Nacionalidad: Mayotte, Año: 2022, Mes: 4, Vuelos: 1
Nacionalidad: Mayotte, Año: 2022, Mes: 6, Vuelos: 1
Nacionalidad: Mayotte, Año: 2022, Mes: 8, Vuelos: 1
Nacionalidad: Mayotte, Año: 2022, Mes: 10, Vuelos: 3
Nacionalidad: Mayotte, Año: 2022, Mes: 11, Vuelos: 2
Nacionalidad: Mayotte, Año: 2022, Mes: 12, Vuelos: 1
Nacionalidad: Mexico, Año: 2022, Mes: 1, Vuelos: 66
Nacionalidad: Mexico, Año: 2022, Mes: 2, Vuelos: 46
Nacionalidad: Mexico, Año: 2022, Mes: 3, Vuelos: 51
Nacionalidad: Mexico, Año: 2022, Mes: 4, Vuelos: 40
Nacionalidad: Mexico, Año: 2022, Mes: 5, Vuelos: 54
Nacionalidad: Mexico, Año: 2022, Mes: 6, Vuelos: 54
Nacionalidad: Mexico, Año: 2022, Mes: 7, Vuelos: 49
Nacionalidad: Mexico, Año: 2022, Mes: 8, Vuelos: 53
Nacionalidad: Mexico, Año: 2022, Mes: 9, Vuelos: 55
Nacionalidad: Mexico, Año: 2022, Mes: 10, Vuelos: 63
Nacionalidad: Mexico, Año: 2022, Mes: 11, Vuelos: 49
Nacionalidad: Mexico, Año: 2022, Mes: 12, Vuelos: 54
Nacionalidad: Micronesia, Año: 2022, Mes: 1, Vuelos: 1
Nacionalidad: Micronesia, Año: 2022, Mes: 2, Vuelos: 3
Nacionalidad: Micronesia, Año: 2022, Mes: 3, Vuelos: 2
Nacionalidad: Micronesia, Año: 2022, Mes: 4, Vuelos: 6
Nacionalidad: Micronesia, Año: 2022, Mes: 5, Vuelos: 2
Nacionalidad: Micronesia, Año: 2022, Mes: 7, Vuelos: 4
Nacionalidad: Micronesia, Año: 2022, Mes: 8, Vuelos: 4
Nacionalidad: Micronesia, Año: 2022, Mes: 9, Vuelos: 7
Nacionalidad: Micronesia, Año: 2022, Mes: 10, Vuelos: 5
Nacionalidad: Micronesia, Año: 2022, Mes: 11, Vuelos: 7
Nacionalidad: Micronesia, Año: 2022, Mes: 12, Vuelos: 4
Nacionalidad: Moldova, Año: 2022, Mes: 1, Vuelos: 4
Nacionalidad: Moldova, Año: 2022, Mes: 2, Vuelos: 5
Nacionalidad: Moldova, Año: 2022, Mes: 3, Vuelos: 7
Nacionalidad: Moldova, Año: 2022, Mes: 4, Vuelos: 3
Nacionalidad: Moldova, Año: 2022, Mes: 5, Vuelos: 4
Nacionalidad: Moldova, Año: 2022, Mes: 6, Vuelos: 6
Nacionalidad: Moldova, Año: 2022, Mes: 7, Vuelos: 6
Nacionalidad: Moldova, Año: 2022, Mes: 8, Vuelos: 3
Nacionalidad: Moldova, Año: 2022, Mes: 9, Vuelos: 7
Nacionalidad: Moldova, Año: 2022, Mes: 10, Vuelos: 3
Nacionalidad: Moldova, Año: 2022, Mes: 11, Vuelos: 6
Nacionalidad: Moldova, Año: 2022, Mes: 12, Vuelos: 2
Nacionalidad: Monaco, Año: 2022, Mes: 3, Vuelos: 1
Nacionalidad: Monaco, Año: 2022, Mes: 5, Vuelos: 1
Nacionalidad: Monaco, Año: 2022, Mes: 8, Vuelos: 3
Nacionalidad: Monaco, Año: 2022, Mes: 11, Vuelos: 2
Nacionalidad: Mongolia, Año: 2022, Mes: 1, Vuelos: 22
Nacionalidad: Mongolia, Año: 2022, Mes: 2, Vuelos: 10
Nacionalidad: Mongolia, Año: 2022, Mes: 3, Vuelos: 20
Nacionalidad: Mongolia, Año: 2022, Mes: 4, Vuelos: 16
Nacionalidad: Mongolia, Año: 2022, Mes: 5, Vuelos: 21
Nacionalidad: Mongolia, Año: 2022, Mes: 6, Vuelos: 17
Nacionalidad: Mongolia, Año: 2022, Mes: 7, Vuelos: 23
Nacionalidad: Mongolia, Año: 2022, Mes: 8, Vuelos: 25
Nacionalidad: Mongolia, Año: 2022, Mes: 9, Vuelos: 19
Nacionalidad: Mongolia, Año: 2022, Mes: 10, Vuelos: 31
Nacionalidad: Mongolia, Año: 2022, Mes: 11, Vuelos: 16
Nacionalidad: Mongolia, Año: 2022, Mes: 12, Vuelos: 12
Nacionalidad: Montenegro, Año: 2022, Mes: 1, Vuelos: 4
Nacionalidad: Montenegro, Año: 2022, Mes: 2, Vuelos: 3
Nacionalidad: Montenegro, Año: 2022, Mes: 3, Vuelos: 2
Nacionalidad: Montenegro, Año: 2022, Mes: 4, Vuelos: 2
Nacionalidad: Montenegro, Año: 2022, Mes: 5, Vuelos: 5
Nacionalidad: Montenegro, Año: 2022, Mes: 6, Vuelos: 6
Nacionalidad: Montenegro, Año: 2022, Mes: 7, Vuelos: 5
Nacionalidad: Montenegro, Año: 2022, Mes: 8, Vuelos: 2
Nacionalidad: Montenegro, Año: 2022, Mes: 9, Vuelos: 5
Nacionalidad: Montenegro, Año: 2022, Mes: 10, Vuelos: 1
Nacionalidad: Montenegro, Año: 2022, Mes: 11, Vuelos: 2
Nacionalidad: Montenegro, Año: 2022, Mes: 12, Vuelos: 1
Nacionalidad: Montserrat, Año: 2022, Mes: 1, Vuelos: 1
Nacionalidad: Montserrat, Año: 2022, Mes: 3, Vuelos: 1
Nacionalidad: Montserrat, Año: 2022, Mes: 4, Vuelos: 1
Nacionalidad: Montserrat, Año: 2022, Mes: 8, Vuelos: 1
Nacionalidad: Montserrat, Año: 2022, Mes: 10, Vuelos: 1
Nacionalidad: Montserrat, Año: 2022, Mes: 11, Vuelos: 2
Nacionalidad: Morocco, Año: 2022, Mes: 1, Vuelos: 17
Nacionalidad: Morocco, Año: 2022, Mes: 2, Vuelos: 19
Nacionalidad: Morocco, Año: 2022, Mes: 3, Vuelos: 23
Nacionalidad: Morocco, Año: 2022, Mes: 4, Vuelos: 20
Nacionalidad: Morocco, Año: 2022, Mes: 5, Vuelos: 23
Nacionalidad: Morocco, Año: 2022, Mes: 6, Vuelos: 19
Nacionalidad: Morocco, Año: 2022, Mes: 7, Vuelos: 26
Nacionalidad: Morocco, Año: 2022, Mes: 8, Vuelos: 21
Nacionalidad: Morocco, Año: 2022, Mes: 9, Vuelos: 19
Nacionalidad: Morocco, Año: 2022, Mes: 10, Vuelos: 25
Nacionalidad: Morocco, Año: 2022, Mes: 11, Vuelos: 12
Nacionalidad: Morocco, Año: 2022, Mes: 12, Vuelos: 25
Nacionalidad: Mozambique, Año: 2022, Mes: 1, Vuelos: 2
Nacionalidad: Mozambique, Año: 2022, Mes: 2, Vuelos: 1
Nacionalidad: Mozambique, Año: 2022, Mes: 3, Vuelos: 1
Nacionalidad: Mozambique, Año: 2022, Mes: 4, Vuelos: 5
Nacionalidad: Mozambique, Año: 2022, Mes: 5, Vuelos: 4
Nacionalidad: Mozambique, Año: 2022, Mes: 6, Vuelos: 1
Nacionalidad: Mozambique, Año: 2022, Mes: 7, Vuelos: 3
Nacionalidad: Mozambique, Año: 2022, Mes: 8, Vuelos: 3
Nacionalidad: Mozambique, Año: 2022, Mes: 9, Vuelos: 3
Nacionalidad: Mozambique, Año: 2022, Mes: 10, Vuelos: 3
Nacionalidad: Mozambique, Año: 2022, Mes: 11, Vuelos: 3
Nacionalidad: Mozambique, Año: 2022, Mes: 12, Vuelos: 7
Nacionalidad: Myanmar, Año: 2022, Mes: 1, Vuelos: 8
Nacionalidad: Myanmar, Año: 2022, Mes: 2, Vuelos: 6
Nacionalidad: Myanmar, Año: 2022, Mes: 3, Vuelos: 9
Nacionalidad: Myanmar, Año: 2022, Mes: 4, Vuelos: 7
Nacionalidad: Myanmar, Año: 2022, Mes: 5, Vuelos: 11
Nacionalidad: Myanmar, Año: 2022, Mes: 6, Vuelos: 8
Nacionalidad: Myanmar, Año: 2022, Mes: 7, Vuelos: 9
Nacionalidad: Myanmar, Año: 2022, Mes: 8, Vuelos: 7
Nacionalidad: Myanmar, Año: 2022, Mes: 9, Vuelos: 5
Nacionalidad: Myanmar, Año: 2022, Mes: 10, Vuelos: 10
Nacionalidad: Myanmar, Año: 2022, Mes: 11, Vuelos: 7
Nacionalidad: Myanmar, Año: 2022, Mes: 12, Vuelos: 9
Nacionalidad: Namibia, Año: 2022, Mes: 1, Vuelos: 3
Nacionalidad: Namibia, Año: 2022, Mes: 2, Vuelos: 2
Nacionalidad: Namibia, Año: 2022, Mes: 3, Vuelos: 4
Nacionalidad: Namibia, Año: 2022, Mes: 4, Vuelos: 4
Nacionalidad: Namibia, Año: 2022, Mes: 5, Vuelos: 5
Nacionalidad: Namibia, Año: 2022, Mes: 7, Vuelos: 6
Nacionalidad: Namibia, Año: 2022, Mes: 8, Vuelos: 5
Nacionalidad: Namibia, Año: 2022, Mes: 9, Vuelos: 4
Nacionalidad: Namibia, Año: 2022, Mes: 10, Vuelos: 1
Nacionalidad: Namibia, Año: 2022, Mes: 11, Vuelos: 4
Nacionalidad: Namibia, Año: 2022, Mes: 12, Vuelos: 3
Nacionalidad: Nauru, Año: 2022, Mes: 1, Vuelos: 1
Nacionalidad: Nauru, Año: 2022, Mes: 2, Vuelos: 1
Nacionalidad: Nauru, Año: 2022, Mes: 7, Vuelos: 1
Nacionalidad: Nauru, Año: 2022, Mes: 9, Vuelos: 1
Nacionalidad: Nepal, Año: 2022, Mes: 1, Vuelos: 10
Nacionalidad: Nepal, Año: 2022, Mes: 2, Vuelos: 5
Nacionalidad: Nepal, Año: 2022, Mes: 3, Vuelos: 11
Nacionalidad: Nepal, Año: 2022, Mes: 4, Vuelos: 4
Nacionalidad: Nepal, Año: 2022, Mes: 5, Vuelos: 4
Nacionalidad: Nepal, Año: 2022, Mes: 6, Vuelos: 7
Nacionalidad: Nepal, Año: 2022, Mes: 7, Vuelos: 7
Nacionalidad: Nepal, Año: 2022, Mes: 8, Vuelos: 8
Nacionalidad: Nepal, Año: 2022, Mes: 9, Vuelos: 3
Nacionalidad: Nepal, Año: 2022, Mes: 10, Vuelos: 9
Nacionalidad: Nepal, Año: 2022, Mes: 11, Vuelos: 5
Nacionalidad: Nepal, Año: 2022, Mes: 12, Vuelos: 8
Nacionalidad: Netherlands, Año: 2022, Mes: 1, Vuelos: 24
Nacionalidad: Netherlands, Año: 2022, Mes: 2, Vuelos: 9
Nacionalidad: Netherlands, Año: 2022, Mes: 3, Vuelos: 26
Nacionalidad: Netherlands, Año: 2022, Mes: 4, Vuelos: 19
Nacionalidad: Netherlands, Año: 2022, Mes: 5, Vuelos: 28
Nacionalidad: Netherlands, Año: 2022, Mes: 6, Vuelos: 16
Nacionalidad: Netherlands, Año: 2022, Mes: 7, Vuelos: 21
Nacionalidad: Netherlands, Año: 2022, Mes: 8, Vuelos: 22
Nacionalidad: Netherlands, Año: 2022, Mes: 9, Vuelos: 11
Nacionalidad: Netherlands, Año: 2022, Mes: 10, Vuelos: 18
Nacionalidad: Netherlands, Año: 2022, Mes: 11, Vuelos: 21
Nacionalidad: Netherlands, Año: 2022, Mes: 12, Vuelos: 13
Nacionalidad: New Caledonia, Año: 2022, Mes: 1, Vuelos: 1
Nacionalidad: New Caledonia, Año: 2022, Mes: 2, Vuelos: 3
Nacionalidad: New Caledonia, Año: 2022, Mes: 3, Vuelos: 4
Nacionalidad: New Caledonia, Año: 2022, Mes: 6, Vuelos: 2
Nacionalidad: New Caledonia, Año: 2022, Mes: 7, Vuelos: 2
Nacionalidad: New Caledonia, Año: 2022, Mes: 8, Vuelos: 4
Nacionalidad: New Caledonia, Año: 2022, Mes: 9, Vuelos: 2
Nacionalidad: New Caledonia, Año: 2022, Mes: 10, Vuelos: 3
Nacionalidad: New Caledonia, Año: 2022, Mes: 11, Vuelos: 1
Nacionalidad: New Caledonia, Año: 2022, Mes: 12, Vuelos: 2
Nacionalidad: New Zealand, Año: 2022, Mes: 1, Vuelos: 6
Nacionalidad: New Zealand, Año: 2022, Mes: 2, Vuelos: 13
Nacionalidad: New Zealand, Año: 2022, Mes: 3, Vuelos: 14
Nacionalidad: New Zealand, Año: 2022, Mes: 4, Vuelos: 4
Nacionalidad: New Zealand, Año: 2022, Mes: 5, Vuelos: 10
Nacionalidad: New Zealand, Año: 2022, Mes: 6, Vuelos: 10
Nacionalidad: New Zealand, Año: 2022, Mes: 7, Vuelos: 9
Nacionalidad: New Zealand, Año: 2022, Mes: 8, Vuelos: 10
Nacionalidad: New Zealand, Año: 2022, Mes: 9, Vuelos: 11
Nacionalidad: New Zealand, Año: 2022, Mes: 10, Vuelos: 11
Nacionalidad: New Zealand, Año: 2022, Mes: 11, Vuelos: 8
Nacionalidad: New Zealand, Año: 2022, Mes: 12, Vuelos: 7
Nacionalidad: Nicaragua, Año: 2022, Mes: 1, Vuelos: 9
Nacionalidad: Nicaragua, Año: 2022, Mes: 2, Vuelos: 7
Nacionalidad: Nicaragua, Año: 2022, Mes: 3, Vuelos: 9
Nacionalidad: Nicaragua, Año: 2022, Mes: 4, Vuelos: 11
Nacionalidad: Nicaragua, Año: 2022, Mes: 5, Vuelos: 10
Nacionalidad: Nicaragua, Año: 2022, Mes: 6, Vuelos: 16
Nacionalidad: Nicaragua, Año: 2022, Mes: 7, Vuelos: 12
Nacionalidad: Nicaragua, Año: 2022, Mes: 8, Vuelos: 13
Nacionalidad: Nicaragua, Año: 2022, Mes: 9, Vuelos: 11
Nacionalidad: Nicaragua, Año: 2022, Mes: 10, Vuelos: 5
Nacionalidad: Nicaragua, Año: 2022, Mes: 11, Vuelos: 13
Nacionalidad: Nicaragua, Año: 2022, Mes: 12, Vuelos: 8
Nacionalidad: Niger, Año: 2022, Mes: 1, Vuelos: 2
Nacionalidad: Niger, Año: 2022, Mes: 2, Vuelos: 4
Nacionalidad: Niger, Año: 2022, Mes: 3, Vuelos: 3
Nacionalidad: Niger, Año: 2022, Mes: 4, Vuelos: 3
Nacionalidad: Niger, Año: 2022, Mes: 5, Vuelos: 2
Nacionalidad: Niger, Año: 2022, Mes: 6, Vuelos: 4
Nacionalidad: Niger, Año: 2022, Mes: 7, Vuelos: 5
Nacionalidad: Niger, Año: 2022, Mes: 8, Vuelos: 6
Nacionalidad: Niger, Año: 2022, Mes: 9, Vuelos: 6
Nacionalidad: Niger, Año: 2022, Mes: 10, Vuelos: 2
Nacionalidad: Niger, Año: 2022, Mes: 11, Vuelos: 5
Nacionalidad: Niger, Año: 2022, Mes: 12, Vuelos: 6
Nacionalidad: Nigeria, Año: 2022, Mes: 1, Vuelos: 50
Nacionalidad: Nigeria, Año: 2022, Mes: 2, Vuelos: 42
Nacionalidad: Nigeria, Año: 2022, Mes: 3, Vuelos: 34
Nacionalidad: Nigeria, Año: 2022, Mes: 4, Vuelos: 44
Nacionalidad: Nigeria, Año: 2022, Mes: 5, Vuelos: 42
Nacionalidad: Nigeria, Año: 2022, Mes: 6, Vuelos: 42
Nacionalidad: Nigeria, Año: 2022, Mes: 7, Vuelos: 47
Nacionalidad: Nigeria, Año: 2022, Mes: 8, Vuelos: 40
Nacionalidad: Nigeria, Año: 2022, Mes: 9, Vuelos: 57
Nacionalidad: Nigeria, Año: 2022, Mes: 10, Vuelos: 39
Nacionalidad: Nigeria, Año: 2022, Mes: 11, Vuelos: 58
Nacionalidad: Nigeria, Año: 2022, Mes: 12, Vuelos: 39
Nacionalidad: Niue, Año: 2022, Mes: 7, Vuelos: 1
Nacionalidad: Niue, Año: 2022, Mes: 10, Vuelos: 1
Nacionalidad: North Korea, Año: 2022, Mes: 1, Vuelos: 13
Nacionalidad: North Korea, Año: 2022, Mes: 2, Vuelos: 11
Nacionalidad: North Korea, Año: 2022, Mes: 3, Vuelos: 10
Nacionalidad: North Korea, Año: 2022, Mes: 4, Vuelos: 4
Nacionalidad: North Korea, Año: 2022, Mes: 5, Vuelos: 9
Nacionalidad: North Korea, Año: 2022, Mes: 6, Vuelos: 9
